,DateTime,Sales,Checks,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,Day of Week,Month,Hour,Quarter,FY,Week Number
272,2017-07-28 09:00:00,24.29,6,81.0,0.0,72.0,4,7,9,2018Q1,2018,30
273,2017-07-28 10:00:00,38.08,7,79.0,0.01,82.0,4,7,10,2018Q1,2018,30
274,2017-07-28 11:00:00,147.64,14,83.0,0.0,77.0,4,7,11,2018Q1,2018,30
275,2017-07-28 12:00:00,142.52999999999997,13,86.0,0.0,63.0,4,7,12,2018Q1,2018,30
276,2017-07-28 13:00:00,22.56,6,87.0,0.0,61.0,4,7,13,2018Q1,2018,30
277,2017-07-28 14:00:00,54.239999999999995,8,86.0,0.0,65.0,4,7,14,2018Q1,2018,30
278,2017-07-28 15:00:00,180.56,9,86.0,0.0,61.0,4,7,15,2018Q1,2018,30
279,2017-07-28 16:00:00,60.91,2,78.0,0.01,87.0,4,7,16,2018Q1,2018,30
280,2017-07-28 17:00:00,114.58,9,77.0,0.16,94.0,4,7,17,2018Q1,2018,30
281,2017-07-31 08:00:00,22.78,5,77.0,0.0,54.0,0,7,8,2018Q1,2018,31
282,2017-07-31 09:00:00,29.5,8,80.0,0.0,49.0,0,7,9,2018Q1,2018,31
283,2017-07-31 10:00:00,10.3,3,82.0,0.0,46.0,0,7,10,2018Q1,2018,31
284,2017-07-31 11:00:00,40.52,8,83.0,0.0,41.0,0,7,11,2018Q1,2018,31
285,2017-07-31 12:00:00,44.14,9,84.0,0.0,41.0,0,7,12,2018Q1,2018,31
286,2017-07-31 13:00:00,139.64,10,85.0,0.0,40.0,0,7,13,2018Q1,2018,31
287,2017-07-31 14:00:00,147.15,12,86.0,0.0,39.0,0,7,14,2018Q1,2018,31
288,2017-07-31 15:00:00,0.0,0,85.0,0.0,40.0,0,7,15,2018Q1,2018,31
289,2017-08-01 08:00:00,33.13,4,81.0,0.0,54.0,1,8,8,2018Q1,2018,31
290,2017-08-01 09:00:00,28.299999999999997,4,85.0,0.0,45.0,1,8,9,2018Q1,2018,31
291,2017-08-01 10:00:00,62.080000000000005,5,85.0,0.0,46.0,1,8,10,2018Q1,2018,31
292,2017-08-01 11:00:00,22.11,5,87.0,0.0,43.0,1,8,11,2018Q1,2018,31
293,2017-08-01 12:00:00,48.31,10,89.0,0.0,39.0,1,8,12,2018Q1,2018,31
294,2017-08-01 13:00:00,45.09,8,88.0,0.0,40.0,1,8,13,2018Q1,2018,31
295,2017-08-01 14:00:00,52.269999999999996,9,88.0,0.0,40.0,1,8,14,2018Q1,2018,31
296,2017-08-02 07:00:00,0.0,0,75.0,0.0,74.0,2,8,7,2018Q1,2018,31
297,2017-08-02 08:00:00,202.14000000000001,10,78.0,0.0,64.0,2,8,8,2018Q1,2018,31
298,2017-08-02 09:00:00,42.730000000000004,8,81.0,0.0,58.0,2,8,9,2018Q1,2018,31
299,2017-08-02 10:00:00,12.530000000000001,3,85.0,0.0,51.0,2,8,10,2018Q1,2018,31
300,2017-08-02 11:00:00,43.55,6,86.0,0.0,49.0,2,8,11,2018Q1,2018,31
301,2017-08-02 12:00:00,38.47,9,88.0,0.0,43.0,2,8,12,2018Q1,2018,31
302,2017-08-02 13:00:00,20.07,5,88.0,0.0,42.0,2,8,13,2018Q1,2018,31
303,2017-08-02 14:00:00,21.1,4,89.0,0.0,39.0,2,8,14,2018Q1,2018,31
304,2017-08-03 09:00:00,160.29000000000002,4,86.0,0.0,51.0,3,8,9,2018Q1,2018,31
305,2017-08-03 10:00:00,22.25,6,88.0,0.0,43.0,3,8,10,2018Q1,2018,31
306,2017-08-03 11:00:00,13.01,4,88.0,0.0,48.0,3,8,11,2018Q1,2018,31
307,2017-08-03 12:00:00,46.01,9,90.0,0.0,41.0,3,8,12,2018Q1,2018,31
308,2017-08-03 13:00:00,49.34,11,92.0,0.0,38.0,3,8,13,2018Q1,2018,31
309,2017-08-03 14:00:00,63.03,8,89.0,0.0,43.0,3,8,14,2018Q1,2018,31
310,2017-08-04 08:00:00,3.93,2,81.0,0.0,65.0,4,8,8,2018Q1,2018,31
311,2017-08-04 09:00:00,4.38,1,84.0,0.0,59.0,4,8,9,2018Q1,2018,31
312,2017-08-04 10:00:00,27.51,5,87.0,0.0,48.0,4,8,10,2018Q1,2018,31
313,2017-08-04 11:00:00,144.12,7,88.0,0.0,46.0,4,8,11,2018Q1,2018,31
314,2017-08-07 07:00:00,0.0,0,74.0,0.0,94.0,0,8,7,2018Q1,2018,32
315,2017-08-07 08:00:00,21.99,6,74.0,0.03,97.0,0,8,8,2018Q1,2018,32
316,2017-08-07 09:00:00,5.33,2,75.0,0.01,94.0,0,8,9,2018Q1,2018,32
317,2017-08-07 10:00:00,22.61,3,78.0,0.01,90.0,0,8,10,2018Q1,2018,32
318,2017-08-07 11:00:00,39.82,7,80.0,0.0,82.0,0,8,11,2018Q1,2018,32
319,2017-08-07 12:00:00,50.84,10,83.0,0.0,72.0,0,8,12,2018Q1,2018,32
320,2017-08-07 13:00:00,28.380000000000003,7,85.0,0.0,61.0,0,8,13,2018Q1,2018,32
321,2017-08-07 14:00:00,81.74,8,87.0,0.0,59.0,0,8,14,2018Q1,2018,32
322,2017-08-07 15:00:00,0.0,0,86.0,0.0,57.0,0,8,15,2018Q1,2018,32
323,2017-08-07 16:00:00,0.0,0,85.0,0.0,61.0,0,8,16,2018Q1,2018,32
324,2017-08-08 07:00:00,0.0,0,71.0,0.0,94.0,1,8,7,2018Q1,2018,32
325,2017-08-08 08:00:00,27.85,5,71.0,0.0,94.0,1,8,8,2018Q1,2018,32
326,2017-08-08 09:00:00,21.34,6,71.0,0.0,87.0,1,8,9,2018Q1,2018,32
327,2017-08-08 10:00:00,8.5,3,72.0,0.0,82.0,1,8,10,2018Q1,2018,32
328,2017-08-08 11:00:00,115.25999999999999,8,74.0,0.0,76.0,1,8,11,2018Q1,2018,32
329,2017-08-08 12:00:00,20.28,6,76.0,0.0,69.0,1,8,12,2018Q1,2018,32
330,2017-08-08 13:00:00,48.18,9,78.0,0.0,64.0,1,8,13,2018Q1,2018,32
331,2017-08-08 14:00:00,43.49,10,78.0,0.0,62.0,1,8,14,2018Q1,2018,32
332,2017-08-09 08:00:00,17.0,5,77.0,0.0,64.0,2,8,8,2018Q1,2018,32
333,2017-08-09 09:00:00,7.26,3,79.0,0.0,54.0,2,8,9,2018Q1,2018,32
334,2017-08-09 10:00:00,75.05,3,81.0,0.0,47.0,2,8,10,2018Q1,2018,32
335,2017-08-09 11:00:00,34.59,7,82.0,0.0,42.0,2,8,11,2018Q1,2018,32
336,2017-08-09 12:00:00,21.01,1,83.0,0.0,41.0,2,8,12,2018Q1,2018,32
337,2017-08-09 13:00:00,32.26,7,81.0,0.0,42.0,2,8,13,2018Q1,2018,32
338,2017-08-09 14:00:00,37.86,9,81.0,0.0,47.0,2,8,14,2018Q1,2018,32
339,2017-08-09 15:00:00,5.05,1,82.0,0.0,47.0,2,8,15,2018Q1,2018,32
340,2017-08-09 17:00:00,5.32,1,79.0,0.0,52.0,2,8,17,2018Q1,2018,32
341,2017-08-10 07:00:00,0.0,0,72.0,0.0,76.0,3,8,7,2018Q1,2018,32
342,2017-08-10 08:00:00,14.77,4,75.0,0.0,62.0,3,8,8,2018Q1,2018,32
343,2017-08-10 09:00:00,27.150000000000002,6,79.0,0.0,45.0,3,8,9,2018Q1,2018,32
344,2017-08-10 10:00:00,25.459999999999997,6,82.0,0.0,44.0,3,8,10,2018Q1,2018,32
345,2017-08-10 11:00:00,43.510000000000005,9,81.0,0.0,44.0,3,8,11,2018Q1,2018,32
346,2017-08-10 12:00:00,46.9,9,81.0,0.0,45.0,3,8,12,2018Q1,2018,32
347,2017-08-10 13:00:00,14.549999999999999,4,83.0,0.0,44.0,3,8,13,2018Q1,2018,32
348,2017-08-10 14:00:00,105.63,9,84.0,0.0,43.0,3,8,14,2018Q1,2018,32
349,2017-08-10 15:00:00,15.970000000000002,4,83.0,0.0,46.0,3,8,15,2018Q1,2018,32
350,2017-08-11 08:00:00,25.22,4,76.0,0.0,82.0,4,8,8,2018Q1,2018,32
351,2017-08-11 09:00:00,34.92,8,79.0,0.0,79.0,4,8,9,2018Q1,2018,32
352,2017-08-11 10:00:00,32.0,6,80.0,0.0,76.0,4,8,10,2018Q1,2018,32
353,2017-08-11 11:00:00,153.94,10,82.0,0.0,69.0,4,8,11,2018Q1,2018,32
354,2017-08-11 12:00:00,31.15,6,83.0,0.0,67.0,4,8,12,2018Q1,2018,32
355,2017-08-11 13:00:00,185.03,10,83.0,0.0,70.0,4,8,13,2018Q1,2018,32
356,2017-08-11 14:00:00,10.44,2,83.0,0.0,70.0,4,8,14,2018Q1,2018,32
357,2017-08-14 08:00:00,12.51,3,75.0,0.0,82.0,0,8,8,2018Q1,2018,33
358,2017-08-14 09:00:00,6.74,2,78.0,0.0,76.0,0,8,9,2018Q1,2018,33
359,2017-08-14 10:00:00,11.239999999999998,4,79.0,0.0,72.0,0,8,10,2018Q1,2018,33
360,2017-08-14 11:00:00,34.86,6,81.0,0.0,67.0,0,8,11,2018Q1,2018,33
361,2017-08-14 12:00:00,36.03,8,81.0,0.0,69.0,0,8,12,2018Q1,2018,33
362,2017-08-14 13:00:00,52.57,10,83.0,0.0,63.0,0,8,13,2018Q1,2018,33
363,2017-08-14 14:00:00,43.02,9,82.0,0.0,67.0,0,8,14,2018Q1,2018,33
364,2017-08-14 15:00:00,4.99,1,82.0,0.0,69.0,0,8,15,2018Q1,2018,33
365,2017-08-15 07:00:00,0.0,0,76.0,0.01,97.0,1,8,7,2018Q1,2018,33
366,2017-08-15 08:00:00,19.55,2,78.0,0.0,90.0,1,8,8,2018Q1,2018,33
367,2017-08-15 09:00:00,49.239999999999995,8,79.0,0.0,88.0,1,8,9,2018Q1,2018,33
368,2017-08-15 10:00:00,12.510000000000002,4,80.0,0.0,87.0,1,8,10,2018Q1,2018,33
369,2017-08-15 11:00:00,19.63,5,79.0,0.03,94.0,1,8,11,2018Q1,2018,33
370,2017-08-15 12:00:00,54.099999999999994,9,80.0,0.09,90.0,1,8,12,2018Q1,2018,33
371,2017-08-15 13:00:00,23.54,6,83.0,0.0,82.0,1,8,13,2018Q1,2018,33
372,2017-08-15 14:00:00,39.34,8,83.0,0.0,79.0,1,8,14,2018Q1,2018,33
373,2017-08-15 15:00:00,14.02,4,80.0,0.09,87.0,1,8,15,2018Q1,2018,33
374,2017-08-16 08:00:00,28.73,8,79.0,0.0,82.0,2,8,8,2018Q1,2018,33
375,2017-08-16 09:00:00,41.28,5,81.0,0.0,79.0,2,8,9,2018Q1,2018,33
376,2017-08-16 10:00:00,11.43,2,84.0,0.0,70.0,2,8,10,2018Q1,2018,33
377,2017-08-16 11:00:00,185.93999999999997,13,86.0,0.0,63.0,2,8,11,2018Q1,2018,33
378,2017-08-16 12:00:00,222.31,23,88.0,0.0,55.0,2,8,12,2018Q1,2018,33
379,2017-08-16 13:00:00,54.739999999999995,9,87.0,0.0,55.0,2,8,13,2018Q1,2018,33
380,2017-08-16 14:00:00,27.49,5,90.0,0.0,48.0,2,8,14,2018Q1,2018,33
381,2017-08-16 15:00:00,7.11,1,87.0,0.0,51.0,2,8,15,2018Q1,2018,33
382,2017-08-17 08:00:00,32.2,8,81.0,0.0,82.0,3,8,8,2018Q1,2018,33
383,2017-08-17 09:00:00,33.0,8,84.0,0.0,74.0,3,8,9,2018Q1,2018,33
384,2017-08-17 10:00:00,38.19,6,84.0,0.0,74.0,3,8,10,2018Q1,2018,33
385,2017-08-17 11:00:00,15.650000000000002,5,83.0,0.0,77.0,3,8,11,2018Q1,2018,33
386,2017-08-17 12:00:00,46.660000000000004,11,79.0,0.0,82.0,3,8,12,2018Q1,2018,33
387,2017-08-17 13:00:00,28.38,6,83.0,0.0,77.0,3,8,13,2018Q1,2018,33
388,2017-08-17 14:00:00,142.04999999999998,4,85.0,0.0,68.0,3,8,14,2018Q1,2018,33
389,2017-08-17 15:00:00,5.05,1,85.0,0.0,72.0,3,8,15,2018Q1,2018,33
390,2017-08-18 08:00:00,26.12,6,79.0,0.0,90.0,4,8,8,2018Q1,2018,33
391,2017-08-18 09:00:00,17.8,4,82.0,0.0,82.0,4,8,9,2018Q1,2018,33
392,2017-08-18 10:00:00,83.75999999999999,5,85.0,0.0,77.0,4,8,10,2018Q1,2018,33
393,2017-08-18 11:00:00,134.31,10,88.0,0.0,70.0,4,8,11,2018Q1,2018,33
394,2017-08-18 12:00:00,127.10999999999999,13,89.0,0.0,70.0,4,8,12,2018Q1,2018,33
395,2017-08-18 13:00:00,52.43,12,91.0,0.0,61.0,4,8,13,2018Q1,2018,33
396,2017-08-18 14:00:00,48.09,5,91.0,0.0,64.0,4,8,14,2018Q1,2018,33
397,2017-08-18 15:00:00,3.38,1,91.0,0.0,64.0,4,8,15,2018Q1,2018,33
398,2017-08-20 11:00:00,44.1,8,85.0,0.0,53.0,6,8,11,2018Q1,2018,33
399,2017-08-20 12:00:00,146.91,17,87.0,0.0,53.0,6,8,12,2018Q1,2018,33
400,2017-08-20 13:00:00,50.59,9,88.0,0.0,54.0,6,8,13,2018Q1,2018,33
401,2017-08-20 14:00:00,162.04999999999998,18,88.0,0.0,54.0,6,8,14,2018Q1,2018,33
402,2017-08-20 15:00:00,92.68,14,88.0,0.0,54.0,6,8,15,2018Q1,2018,33
403,2017-08-20 16:00:00,39.72,10,86.0,0.0,59.0,6,8,16,2018Q1,2018,33
404,2017-08-20 17:00:00,31.5,7,85.0,0.0,61.0,6,8,17,2018Q1,2018,33
405,2017-08-21 08:00:00,27.43,5,79.0,0.0,88.0,0,8,8,2018Q1,2018,34
406,2017-08-21 09:00:00,64.14,15,83.0,0.0,77.0,0,8,9,2018Q1,2018,34
407,2017-08-21 10:00:00,177.17999999999998,22,86.0,0.0,72.0,0,8,10,2018Q1,2018,34
408,2017-08-21 11:00:00,333.31,27,88.0,0.0,70.0,0,8,11,2018Q1,2018,34
409,2017-08-21 12:00:00,336.59,44,88.0,0.0,63.0,0,8,12,2018Q1,2018,34
410,2017-08-21 13:00:00,166.92000000000002,26,85.0,0.0,70.0,0,8,13,2018Q1,2018,34
411,2017-08-21 14:00:00,155.97,23,86.0,0.0,70.0,0,8,14,2018Q1,2018,34
412,2017-08-21 15:00:00,0.0,0,87.0,0.0,65.0,0,8,15,2018Q1,2018,34
413,2017-08-22 08:00:00,151.43,21,82.0,0.0,79.0,1,8,8,2018Q1,2018,34
414,2017-08-22 09:00:00,61.67,13,85.0,0.0,72.0,1,8,9,2018Q1,2018,34
415,2017-08-22 10:00:00,229.81,31,88.0,0.0,66.0,1,8,10,2018Q1,2018,34
416,2017-08-22 11:00:00,363.09,36,89.0,0.0,61.0,1,8,11,2018Q1,2018,34
417,2017-08-22 12:00:00,295.64,38,90.0,0.0,58.0,1,8,12,2018Q1,2018,34
418,2017-08-22 13:00:00,120.00999999999999,16,90.0,0.0,56.0,1,8,13,2018Q1,2018,34
419,2017-08-22 14:00:00,101.58999999999999,11,90.0,0.0,56.0,1,8,14,2018Q1,2018,34
420,2017-08-23 08:00:00,150.06,22,83.0,0.0,72.0,2,8,8,2018Q1,2018,34
421,2017-08-23 09:00:00,174.26,19,85.0,0.0,70.0,2,8,9,2018Q1,2018,34
422,2017-08-23 10:00:00,107.02000000000001,17,84.0,0.0,70.0,2,8,10,2018Q1,2018,34
423,2017-08-23 11:00:00,236.3,29,85.0,0.0,65.0,2,8,11,2018Q1,2018,34
424,2017-08-23 12:00:00,411.18000000000006,48,83.0,0.0,65.0,2,8,12,2018Q1,2018,34
425,2017-08-23 13:00:00,283.40999999999997,37,77.0,0.0,77.0,2,8,13,2018Q1,2018,34
426,2017-08-23 14:00:00,357.91999999999996,30,76.0,0.01,82.0,2,8,14,2018Q1,2018,34
427,2017-08-23 15:00:00,231.82,19,74.0,0.0,88.0,2,8,15,2018Q1,2018,34
428,2017-08-23 16:00:00,244.51,27,73.0,0.13,90.0,2,8,16,2018Q1,2018,34
429,2017-08-23 17:00:00,361.12,32,73.0,0.0,87.0,2,8,17,2018Q1,2018,34
430,2017-08-23 18:00:00,515.75,69,72.0,0.0,94.0,2,8,18,2018Q1,2018,34
431,2017-08-23 19:00:00,15.04,3,70.0,0.0,97.0,2,8,19,2018Q1,2018,34
432,2017-08-24 08:00:00,169.55,27,73.0,0.0,71.0,3,8,8,2018Q1,2018,34
433,2017-08-24 09:00:00,139.48000000000002,27,76.0,0.0,64.0,3,8,9,2018Q1,2018,34
434,2017-08-24 10:00:00,195.66999999999996,26,79.0,0.0,58.0,3,8,10,2018Q1,2018,34
435,2017-08-24 11:00:00,230.12,36,80.0,0.0,56.0,3,8,11,2018Q1,2018,34
436,2017-08-24 12:00:00,577.3,60,80.0,0.0,54.0,3,8,12,2018Q1,2018,34
437,2017-08-24 13:00:00,326.57,54,81.0,0.0,51.0,3,8,13,2018Q1,2018,34
438,2017-08-24 14:00:00,224.88,27,81.0,0.0,51.0,3,8,14,2018Q1,2018,34
439,2017-08-24 15:00:00,149.0,21,79.0,0.0,54.0,3,8,15,2018Q1,2018,34
440,2017-08-24 16:00:00,225.18,31,81.0,0.0,51.0,3,8,16,2018Q1,2018,34
441,2017-08-24 17:00:00,506.58000000000004,72,78.0,0.0,56.0,3,8,17,2018Q1,2018,34
442,2017-08-24 18:00:00,384.7,57,74.0,0.0,67.0,3,8,18,2018Q1,2018,34
443,2017-08-24 19:00:00,50.54,8,73.0,0.0,71.0,3,8,19,2018Q1,2018,34
444,2017-08-25 07:00:00,8.76,3,70.0,0.0,82.0,4,8,7,2018Q1,2018,34
445,2017-08-25 08:00:00,81.94,17,73.0,0.0,74.0,4,8,8,2018Q1,2018,34
446,2017-08-25 09:00:00,292.95,24,76.0,0.0,69.0,4,8,9,2018Q1,2018,34
447,2017-08-25 10:00:00,259.07,32,77.0,0.0,66.0,4,8,10,2018Q1,2018,34
448,2017-08-25 11:00:00,271.39,35,79.0,0.0,56.0,4,8,11,2018Q1,2018,34
449,2017-08-25 12:00:00,395.58000000000004,57,80.0,0.0,54.0,4,8,12,2018Q1,2018,34
450,2017-08-25 13:00:00,581.71,69,79.0,0.0,54.0,4,8,13,2018Q1,2018,34
451,2017-08-25 14:00:00,536.8,46,80.0,0.0,52.0,4,8,14,2018Q1,2018,34
452,2017-08-25 15:00:00,447.64,37,80.0,0.0,56.0,4,8,15,2018Q1,2018,34
453,2017-08-25 16:00:00,320.53,50,79.0,0.0,56.0,4,8,16,2018Q1,2018,34
454,2017-08-25 17:00:00,417.71,47,76.0,0.0,67.0,4,8,17,2018Q1,2018,34
455,2017-08-25 18:00:00,458.96,66,73.0,0.0,74.0,4,8,18,2018Q1,2018,34
456,2017-08-25 19:00:00,618.4,69,70.0,0.0,82.0,4,8,19,2018Q1,2018,34
457,2017-08-25 20:00:00,260.07,27,69.0,0.0,84.0,4,8,20,2018Q1,2018,34
458,2017-08-25 21:00:00,413.94000000000005,50,67.0,0.0,91.0,4,8,21,2018Q1,2018,34
459,2017-08-26 11:00:00,735.45,80,80.0,0.0,56.0,5,8,11,2018Q1,2018,34
460,2017-08-26 12:00:00,660.84,88,79.0,0.0,56.0,5,8,12,2018Q1,2018,34
461,2017-08-26 13:00:00,466.74,69,82.0,0.0,47.0,5,8,13,2018Q1,2018,34
462,2017-08-26 14:00:00,477.9,44,78.0,0.0,56.0,5,8,14,2018Q1,2018,34
463,2017-08-26 15:00:00,463.78,42,77.0,0.0,64.0,5,8,15,2018Q1,2018,34
464,2017-08-26 16:00:00,704.51,58,78.0,0.0,60.0,5,8,16,2018Q1,2018,34
465,2017-08-26 17:00:00,415.9,56,76.0,0.0,64.0,5,8,17,2018Q1,2018,34
466,2017-08-26 18:00:00,760.86,124,72.0,0.0,71.0,5,8,18,2018Q1,2018,34
467,2017-08-26 19:00:00,1100.66,121,70.0,0.0,73.0,5,8,19,2018Q1,2018,34
468,2017-08-26 20:00:00,541.18,62,68.0,0.0,78.0,5,8,20,2018Q1,2018,34
469,2017-08-26 21:00:00,421.58,55,66.0,0.0,84.0,5,8,21,2018Q1,2018,34
470,2017-08-26 22:00:00,15.56,2,66.0,0.0,84.0,5,8,22,2018Q1,2018,34
471,2017-08-27 11:00:00,917.3199999999999,83,79.0,0.0,45.0,6,8,11,2018Q1,2018,34
472,2017-08-27 12:00:00,859.98,119,78.0,0.0,42.0,6,8,12,2018Q1,2018,34
473,2017-08-27 13:00:00,752.0699999999999,99,80.0,0.0,39.0,6,8,13,2018Q1,2018,34
474,2017-08-27 14:00:00,549.79,84,80.0,0.0,37.0,6,8,14,2018Q1,2018,34
475,2017-08-27 15:00:00,693.3100000000001,72,79.0,0.0,41.0,6,8,15,2018Q1,2018,34
476,2017-08-27 16:00:00,416.78999999999996,41,76.0,0.0,47.0,6,8,16,2018Q1,2018,34
477,2017-08-27 17:00:00,527.77,43,74.0,0.0,50.0,6,8,17,2018Q1,2018,34
478,2017-08-27 18:00:00,1047.2,124,70.0,0.0,57.0,6,8,18,2018Q1,2018,34
479,2017-08-27 19:00:00,897.47,103,67.0,0.0,66.0,6,8,19,2018Q1,2018,34
480,2017-08-27 20:00:00,800.96,78,64.0,0.0,73.0,6,8,20,2018Q1,2018,34
481,2017-08-27 21:00:00,552.8,46,62.0,0.0,80.0,6,8,21,2018Q1,2018,34
482,2017-08-27 22:00:00,211.84,25,62.0,0.0,84.0,6,8,22,2018Q1,2018,34
483,2017-08-27 23:00:00,215.55,23,61.0,0.0,87.0,6,8,23,2018Q1,2018,34
484,2017-08-28 08:00:00,192.71999999999997,53,70.0,0.0,73.0,0,8,8,2018Q1,2018,35
485,2017-08-28 09:00:00,190.87,33,73.0,0.0,66.0,0,8,9,2018Q1,2018,35
486,2017-08-28 10:00:00,374.87,89,75.0,0.0,62.0,0,8,10,2018Q1,2018,35
487,2017-08-28 11:00:00,230.39999999999998,50,76.0,0.0,58.0,0,8,11,2018Q1,2018,35
488,2017-08-28 12:00:00,361.03999999999996,58,78.0,0.0,50.0,0,8,12,2018Q1,2018,35
489,2017-08-28 13:00:00,446.34000000000003,70,80.0,0.0,47.0,0,8,13,2018Q1,2018,35
490,2017-08-28 14:00:00,508.03,68,78.0,0.0,58.0,0,8,14,2018Q1,2018,35
491,2017-08-28 15:00:00,356.79,48,74.0,0.0,69.0,0,8,15,2018Q1,2018,35
492,2017-08-28 16:00:00,681.95,62,73.0,0.0,69.0,0,8,16,2018Q1,2018,35
493,2017-08-28 17:00:00,379.55,50,72.0,0.0,66.0,0,8,17,2018Q1,2018,35
494,2017-08-28 18:00:00,796.44,107,71.0,0.0,68.0,0,8,18,2018Q1,2018,35
495,2017-08-28 19:00:00,993.8299999999999,137,70.0,0.0,71.0,0,8,19,2018Q1,2018,35
496,2017-08-28 20:00:00,666.05,71,70.0,0.0,68.0,0,8,20,2018Q1,2018,35
497,2017-08-28 21:00:00,663.9399999999999,70,69.0,0.0,73.0,0,8,21,2018Q1,2018,35
498,2017-08-28 22:00:00,392.42999999999995,44,69.0,0.0,73.0,0,8,22,2018Q1,2018,35
499,2017-08-28 23:00:00,238.04,28,68.0,0.0,78.0,0,8,23,2018Q1,2018,35
500,2017-08-29 08:00:00,321.69,56,68.0,0.03,96.0,1,8,8,2018Q1,2018,35
501,2017-08-29 09:00:00,128.48,30,68.0,0.08,96.0,1,8,9,2018Q1,2018,35
502,2017-08-29 10:00:00,331.49,54,68.0,0.1,96.0,1,8,10,2018Q1,2018,35
503,2017-08-29 11:00:00,391.21999999999997,68,68.0,0.03,96.0,1,8,11,2018Q1,2018,35
504,2017-08-29 12:00:00,447.36,69,68.0,0.05,93.0,1,8,12,2018Q1,2018,35
505,2017-08-29 13:00:00,303.27,53,68.0,0.02,93.0,1,8,13,2018Q1,2018,35
506,2017-08-29 14:00:00,238.29999999999998,47,68.0,0.0,93.0,1,8,14,2018Q1,2018,35
507,2017-08-29 15:00:00,445.48,53,68.0,0.0,90.0,1,8,15,2018Q1,2018,35
508,2017-08-29 16:00:00,431.19,56,68.0,0.0,93.0,1,8,16,2018Q1,2018,35
509,2017-08-29 17:00:00,416.29999999999995,50,67.0,0.0,93.0,1,8,17,2018Q1,2018,35
510,2017-08-29 18:00:00,861.2400000000001,119,67.0,0.0,97.0,1,8,18,2018Q1,2018,35
511,2017-08-29 19:00:00,862.54,136,66.0,0.0,96.0,1,8,19,2018Q1,2018,35
512,2017-08-29 20:00:00,740.32,91,66.0,0.0,96.0,1,8,20,2018Q1,2018,35
513,2017-08-29 21:00:00,470.63,62,66.0,0.0,93.0,1,8,21,2018Q1,2018,35
514,2017-08-29 22:00:00,288.67,25,66.0,0.0,93.0,1,8,22,2018Q1,2018,35
515,2017-08-29 23:00:00,396.37,41,65.0,0.0,93.0,1,8,23,2018Q1,2018,35
516,2017-08-30 08:00:00,211.25,52,68.0,0.0,78.0,2,8,8,2018Q1,2018,35
517,2017-08-30 09:00:00,119.80000000000001,20,71.0,0.0,71.0,2,8,9,2018Q1,2018,35
518,2017-08-30 10:00:00,330.53000000000003,68,72.0,0.0,66.0,2,8,10,2018Q1,2018,35
519,2017-08-30 11:00:00,257.47,52,74.0,0.0,64.0,2,8,11,2018Q1,2018,35
520,2017-08-30 12:00:00,294.48,52,77.0,0.0,60.0,2,8,12,2018Q1,2018,35
521,2017-08-30 13:00:00,419.70000000000005,79,77.0,0.0,58.0,2,8,13,2018Q1,2018,35
522,2017-08-30 14:00:00,308.37,57,79.0,0.0,54.0,2,8,14,2018Q1,2018,35
523,2017-08-30 15:00:00,335.01,45,80.0,0.0,52.0,2,8,15,2018Q1,2018,35
524,2017-08-30 16:00:00,344.91,50,77.0,0.0,62.0,2,8,16,2018Q1,2018,35
525,2017-08-30 17:00:00,575.95,76,75.0,0.0,71.0,2,8,17,2018Q1,2018,35
526,2017-08-30 18:00:00,747.8,99,72.0,0.0,82.0,2,8,18,2018Q1,2018,35
527,2017-08-30 19:00:00,963.42,125,71.0,0.0,81.0,2,8,19,2018Q1,2018,35
528,2017-08-30 20:00:00,797.16,113,71.0,0.0,81.0,2,8,20,2018Q1,2018,35
529,2017-08-30 21:00:00,463.4200000000001,63,69.0,0.0,90.0,2,8,21,2018Q1,2018,35
530,2017-08-30 22:00:00,497.5,52,68.0,0.0,93.0,2,8,22,2018Q1,2018,35
531,2017-08-30 23:00:00,332.84000000000003,45,68.0,0.0,93.0,2,8,23,2018Q1,2018,35
532,2017-08-31 08:00:00,258.92,57,77.0,0.0,74.0,3,8,8,2018Q1,2018,35
533,2017-08-31 09:00:00,106.35999999999999,22,80.0,0.0,67.0,3,8,9,2018Q1,2018,35
534,2017-08-31 10:00:00,317.72,73,84.0,0.0,53.0,3,8,10,2018Q1,2018,35
535,2017-08-31 11:00:00,410.88,60,85.0,0.0,51.0,3,8,11,2018Q1,2018,35
536,2017-08-31 12:00:00,365.34000000000003,83,85.0,0.0,50.0,3,8,12,2018Q1,2018,35
537,2017-08-31 13:00:00,399.11,60,85.0,0.0,48.0,3,8,13,2018Q1,2018,35
538,2017-08-31 14:00:00,548.92,85,86.0,0.0,45.0,3,8,14,2018Q1,2018,35
539,2017-08-31 15:00:00,569.3000000000001,61,86.0,0.0,42.0,3,8,15,2018Q1,2018,35
540,2017-08-31 16:00:00,560.9399999999999,70,84.0,0.0,46.0,3,8,16,2018Q1,2018,35
541,2017-08-31 17:00:00,416.19,46,82.0,0.0,56.0,3,8,17,2018Q1,2018,35
542,2017-08-31 18:00:00,708.24,110,77.0,0.0,71.0,3,8,18,2018Q1,2018,35
543,2017-08-31 19:00:00,870.1500000000001,138,78.0,0.0,69.0,3,8,19,2018Q1,2018,35
544,2017-08-31 20:00:00,540.8299999999999,95,75.0,0.0,82.0,3,8,20,2018Q1,2018,35
